Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2014-01-02,50.77144241333008,51.00576253218335,50.424559462089185,50.89319619447582,10654000
2014-01-03,50.805912017822266,51.11144626856022,50.59226623867024,50.94144874027369,7809600
2014-01-06,50.500389099121094,51.07010546250052,50.44525390060517,50.810515389304804,8577600
2014-01-07,50.88630676269531,51.0241429569987,50.645098680644445,50.71171728785506,8178000
2014-01-08,51.0494270324707,51.228612031797496,50.6864615579746,50.865646557301396,8487200
2014-01-09,50.978206634521484,51.57778821369771,50.92077546220698,51.354954984691794,8386400
2014-01-10,50.799015045166016,51.1688718869425,50.54172104306925,50.96211759032973,6429600
2014-01-13,50.28672790527344,51.50197334945949,50.22010929458031,51.00347124567096,13554400
2014-01-14,51.148193359375,51.148193359375,50.15578466622097,50.249972616647646,10851600
2014-01-15,51.4031982421875,51.66508426319507,50.95983124828939,51.19415142666062,11288000
2014-01-16,50.946041107177734,51.40319095760925,50.83577074161772,51.27224971832212,13514000
2014-01-17,53.33747482299805,53.35585321814096,51.00806669477131,51.01036618498946,38344400
2014-01-21,53.28003692626953,54.10015561754775,53.02504592731951,53.84516111327771,19752400
2014-01-22,53.5235595703125,53.714231493573294,53.22261726628256,53.38801933211552,7254400
2014-01-23,52.434661865234375,53.37193904561067,52.29912513586297,53.21802391991966,13662400
2014-01-24,50.82658386230469,52.138313286470535,50.82658386230469,52.00966452522003,16043200
2014-01-27,49.67106628417969,51.014956947809736,49.41836775595724,51.014956947809736,19470800
2014-01-28,50.75996398925781,51.081577121098235,49.942141229840296,49.9926809370324,17852400
2014-01-29,49.8778190612793,50.70942474750575,49.735390888059854,50.33267643018314,16800000
2014-01-30,50.741573333740234,51.91776222347245,49.691730176137064,51.860331070570375,20040400
2014-01-31,49.489593505859375,50.28673854469287,49.41608342006993,49.65040361008314,24457200
2014-02-03,49.0393180847168,50.04321361736756,48.71770499803593,49.73767943236086,21662400
2014-02-04,49.28513717651367,49.592970948431415,48.55920976527281,49.197844171331795,14913600
2014-02-05,49.53092956542969,49.79051952925668,48.95891395228414,48.986483292587415,13520800
2014-02-06,50.31199645996094,50.31199645996094,49.569986790605135,49.638904889580495,12721600
2014-02-07,50.94833755493164,50.99887726327582,50.18565346547264,50.583076167160726,12537200
2014-02-10,50.66578674316406,51.028752214568925,50.537141463237475,50.973617020891396,10316800
2014-02-11,51.07468032836914,51.20332556767237,50.55090842245179,50.79901145767367,9809600
2014-02-12,51.59020233154297,51.75820263306646,51.29562501723936,51.422202030019484,14650800
2014-02-13,51.56258773803711,51.723684161016216,51.19666796763343,51.28642193983884,13158800
2014-02-14,52.011356353759766,52.0665909167324,51.43830961469881,51.613217308292874,12682000
2014-02-18,52.02516555786133,52.582100914619744,51.9239039454255,52.12182341201226,13427200
2014-02-19,51.52345275878906,52.423292397846325,51.47742220994416,51.98142651971042,9322000
2014-02-20,51.42679977416992,51.77430797621962,51.2265767004094,51.58789617539699,8810000
2014-02-21,51.403785705566406,51.705266873155765,51.31633186642876,51.488935910007854,9136000
2014-02-24,52.055076599121094,52.34044635877382,51.42909901229083,51.488933814106176,10817200
2014-02-25,52.266807556152344,52.570588856289056,51.89398393409963,52.055080344144734,11339600
2014-02-26,52.03667068481445,52.44861748463352,51.8410513509976,52.29442495010287,10413600
2014-02-27,52.07579040527344,52.425602250486506,51.91929775788022,52.05507876281933,8097600
2014-02-28,51.99755096435547,52.46933611532051,50.791622621697506,52.119524223803765,14004000
2014-03-03,50.961910247802734,51.56026871336102,50.5361522819167,51.376160577273914,16422800
2014-03-04,51.89627456665039,52.00444003182232,51.22427001361402,51.8157246205393,14884800
2014-03-05,51.277217864990234,51.96533403917659,51.15984835857885,51.92390723526506,11328400
2014-03-06,51.518856048583984,52.02746418513227,51.394582679962404,51.49584077101339,9120400
2014-03-07,51.91008377075195,51.949206927722784,51.44520262101047,51.769699025556456,8971200
2014-03-10,51.89627456665039,52.09649410311694,51.71676666947947,51.89857468935955,7350400
2014-03-11,52.28289794921875,52.56136726684599,51.69604718836937,51.99982838687099,11062800
2014-03-12,52.034358978271484,52.39797501658543,51.84794369043907,52.03895922367151,9394800
2014-03-13,50.81002426147461,52.35425655521181,50.729474308083816,52.16324100395658,11996400
2014-03-14,50.80771255493164,51.07237060721122,50.29910457518066,50.773189649218715,13692000
2014-03-17,51.50043869018555,51.52345396514687,50.94810720749297,51.08849195682604,8800000
2014-03-18,52.10570526123047,52.18855533584482,51.37846610757537,51.689154765288684,8304800
2014-03-19,51.50965118408203,52.262202287460504,51.09079701843462,52.151736682571254,7888800
2014-03-20,51.04937744140625,51.57869373875122,50.83995034337094,51.57869373875122,11890000
2014-03-21,51.406089782714844,53.54638079005166,50.56148101923153,51.31403569038062,38092400
2014-03-24,50.803123474121094,52.06428270213388,50.42339598304684,51.87096701619202,18228400
2014-03-25,50.26228713989258,51.3301304923149,50.26228713989258,51.134514718057254,11675200
2014-03-26,49.63631820678711,50.67424609738564,49.63631820678711,50.61901153954709,10657200
2014-03-27,49.65703201293945,49.74908609520023,49.03105442097938,49.45450881799998,10489600
2014-03-28,48.810123443603516,49.78821306695769,48.448807455851714,49.360154879565385,14950000
2014-03-31,49.67774963378906,49.67774963378906,48.71346773042302,48.97122200108635,11639200
2014-04-01,49.410789489746094,50.207071119005796,49.37627008150538,49.95852084475662,9090400
2014-04-02,49.40158462524414,49.82503907994323,49.104703672984584,49.42920015135624,9344800
2014-04-03,49.48211669921875,49.77439380830179,49.10699303587723,49.661624590053975,14210400
2014-04-04,47.7998161315918,49.64322970710832,47.351046285888,49.611010423612626,24449200
2014-04-07,46.812522888183594,47.73998174811541,46.262491428981065,47.5880893338657,40124000
2014-04-08,46.62379837036133,47.39016066243167,46.48801738021221,46.67673279971807,21745600
2014-04-09,47.762977600097656,47.818212144593815,46.63069577520681,47.08176910949864,19142800
2014-04-10,46.38445281982422,48.1150967200938,46.06225655275978,47.92868143484225,20403600
2014-04-11,45.25217819213867,46.027744564323285,44.84022791177057,45.85053676449194,29939600
2014-04-14,46.26018142700195,46.47651237904225,45.56976528813536,45.981715550843084,20925600
2014-04-15,46.95981216430664,47.16463550926703,45.83673395195471,46.91148148217504,19214000
2014-04-16,48.18184280395508,48.2278698458608,47.28890344210351,47.63871528153581,15832800
2014-04-17,47.857337951660156,48.68353497262196,47.857337951660156,48.4073692580955,13364000
