Price,Close,High,Low,Open,Volume
Ticker,CVX,CVX,CVX,CVX,CVX
Date,,,,,
2014-01-02,74.75322723388672,75.19883081641395,74.49429449116491,74.9459210474809,4540300
2014-01-03,74.87970733642578,75.20487911778696,74.58464583996607,75.03024957256422,3506000
2014-01-06,74.68099975585938,75.15069545005217,74.3799152461944,75.02423591311005,4252300
2014-01-07,75.31327056884766,75.46381280669969,74.4581917604524,74.92185983159547,4563300
2014-01-08,74.24140167236328,74.94593815846578,73.91622992627353,74.93389680232198,8282500
2014-01-09,74.24140167236328,74.3196819727578,73.47664462298998,74.3196819727578,5643500
2014-01-10,72.8684310913086,73.97039625143681,72.48304351507687,73.76566111151847,8127500
2014-01-13,71.80863189697266,72.80221137035866,71.66411266631869,72.74801378749873,6504200
2014-01-14,72.00130462646484,72.1096951662231,71.53763679172134,71.89893705952151,6904600
2014-01-15,71.76649475097656,72.30242474226725,71.68821444235789,72.07360219802345,5829300
2014-01-16,71.55572509765625,71.83272221561049,71.17033740361698,71.72433163952546,5041100
2014-01-17,71.83271026611328,72.48907199408633,71.50151561811948,71.6761451057723,7199700
2014-01-21,72.47705078125,72.79619957026884,71.9652081237188,72.70587331442587,5602300
2014-01-22,72.51919555664062,72.71791238184748,72.24219843401158,72.56737016775449,4977500
2014-01-23,71.29075622558594,72.1699220280804,71.21247594387977,72.16389905435443,6205800
2014-01-24,70.02619934082031,71.1402105275871,70.0081350147176,70.97762699847995,7094900
2014-01-27,70.11050415039062,70.60428231629805,69.77930951720397,70.00813657074482,6179500
2014-01-28,70.35739135742188,70.4718048848772,69.89372346236773,70.28513405097242,4303700
2014-01-29,69.85157012939453,70.38749991199062,69.67694065276913,69.9358733809816,5522100
2014-01-30,70.12254333496094,70.42965065858448,69.35779110677272,70.03824008442626,5538700
2014-01-31,67.22010803222656,68.58703391400398,66.90698224719257,68.58703391400398,15523500
2014-02-03,66.92506408691406,67.71992700445918,66.56376359606355,67.65368804514833,11275300
2014-02-04,66.73837280273438,67.46699653869354,66.53363301072683,67.35860596508569,9717200
2014-02-05,65.94950866699219,66.8407202923301,65.79896650417163,66.8407202923301,10562900
2014-02-06,67.0033187866211,67.05149339209777,66.18437346443383,66.30480538394228,7983300
2014-02-07,67.47303771972656,67.51518936560436,66.47343498293188,67.38873442797097,7071800
2014-02-10,67.25623321533203,67.72592413360007,66.8889098881361,67.72592413360007,9251300
2014-02-11,68.39432525634766,68.56895473883982,67.41278728903595,67.4609618898992,6874700
2014-02-12,68.06021118164062,68.5826768050865,67.92655653820202,68.5826768050865,6422100
2014-02-13,68.35181427001953,68.49154073836154,67.54381465746097,67.87795122956925,5061600
2014-02-14,68.94109344482422,69.15372365980609,67.79288101393999,68.39432672416292,6776400
2014-02-18,68.47331237792969,69.32383799757093,68.40648506699412,69.17195858817041,6106600
2014-02-19,69.01399993896484,69.89490325918202,68.32750670458172,68.37610922604023,7989900
2014-02-20,69.62152099609375,70.06501091510495,68.71024453113182,68.95932898968414,8406900
2014-02-21,68.45507049560547,69.70655503334409,68.40646798433644,69.69440672302213,9221100
2014-02-24,69.34812927246094,69.86451826305925,68.67986089433424,68.87426632497093,7337900
2014-02-25,69.84629821777344,70.1318322273011,69.4028083367002,69.48178858996867,5976100
2014-02-26,70.17436981201172,70.3870000769445,69.50002480394477,69.75518112186411,6113800
2014-02-27,70.2837142944336,70.36268991571009,69.59721642375429,70.2654895075999,4922600
2014-02-28,70.06500244140625,70.9215998046774,69.74909070949724,70.39306248531581,6944600
2014-03-03,69.76734161376953,70.58749434807933,69.41498481394719,69.73696850490177,6046200
2014-03-04,70.05892181396484,70.63606161709122,70.02247224513314,70.40520662283886,5611500
2014-03-05,69.51823425292969,70.02247493778277,69.26307799131408,69.91312159209163,6703700
2014-03-06,69.77338409423828,69.95564119861655,69.46962534360163,69.68833201485928,5179600
2014-03-07,69.91313934326172,70.44167678580695,69.6458300670369,69.90706286834961,5055600
2014-03-10,70.37486267089844,70.43561816143415,69.32993590458452,70.13793108978732,6203000
2014-03-11,69.56684875488281,70.61177987484312,69.40281639059104,70.41129793403847,6274300
2014-03-12,70.2594223022461,70.69075930918085,69.33599281092738,69.34206928567073,6812900
2014-03-13,69.5304183959961,70.32019348131715,69.329941021409,70.2290648737811,5405100
2014-03-14,69.3177490234375,69.80376489987339,69.06259277405458,69.47570487852781,6280000
2014-03-17,69.90703582763672,70.04069041405025,69.33596791659363,69.41494815492372,5894500
2014-03-18,70.61785125732422,70.81225672245482,69.9860323369018,70.24119327581663,6329600
2014-03-19,69.98603057861328,70.92160830448434,69.65797513037819,70.39914276101099,5569600
2014-03-20,70.17436981201172,70.5206547106143,69.4514222762481,69.77340591100234,5280600
2014-03-21,70.24726104736328,71.68707948182403,70.21688794722189,70.6482249031593,14893600
2014-03-24,70.38092041015625,70.891237657842,70.25941873141733,70.47204898670641,5386900
2014-03-25,71.13422393798828,71.194979397764,70.59961019089405,70.61176313684554,5573000
2014-03-26,71.5108871459961,71.85717194904477,71.29825693973653,71.56556613331476,5971600
2014-03-27,71.48658752441406,71.68099295101221,70.97627501771554,71.53519003981135,5224600
2014-03-28,71.99083709716797,72.0212148317963,71.50482115306387,71.76605391189631,5875100
2014-03-31,72.23992156982422,72.67125851875491,71.98476064983,72.16701778768422,5482700
2014-04-01,72.29458618164062,72.66517224631218,72.19738115189487,72.38571473827953,5391400
2014-04-02,72.50723266601562,72.62266250600126,72.00299188975328,72.00299188975328,4505600
2014-04-03,72.31890106201172,72.77453929604532,72.22777248820664,72.76846282179383,4446400
2014-04-04,72.17308807373047,72.75022790246757,72.0455053071761,72.75022790246757,5301300
2014-04-07,71.28614044189453,72.18526887592854,71.28614044189453,71.88150995882145,5241300
2014-04-08,71.56560516357422,71.87543593238817,71.1889424249262,71.48055303468489,4706100
2014-04-09,72.35535430908203,72.44648288751127,71.43800132021389,71.58380889969747,5376500
2014-04-10,70.89125061035156,71.72354699526478,70.80619849269608,71.20108133824243,8769200
2014-04-11,71.0977783203125,71.52304338741617,70.77579475957138,70.77579475957138,7028800
2014-04-14,72.11233520507812,72.19131545721545,71.28611092189178,71.58986971321055,6817700
2014-04-15,73.08436584472656,73.09043768325944,71.89362732352502,72.11841049400525,7681900
2014-04-16,74.0138931274414,74.19007384192967,73.44890139994213,73.44890139994213,7277000
2014-04-17,75.1377944946289,75.24107139834138,73.94706027684605,73.94706027684605,8604900
2014-04-21,75.47798919677734,75.575194242558,74.75504636749842,74.75504636749842,6351100
2014-04-22,75.33218383789062,75.54481407495088,75.09525234016755,75.25320821698011,5849200
2014-04-23,75.7513656616211,75.91539336260655,75.44760688313676,75.44760688313676,5596300
2014-04-24,75.51445007324219,75.8911080714163,75.41724501887978,75.84250554423508,5185300
2014-04-25,75.32609558105469,75.75743246161669,75.0770158094584,75.4719031222236,5776300
2014-04-28,76.38319396972656,76.58367126584764,75.48406583427605,75.49014230839842,7687800
2014-04-29,76.52900695800781,77.31877720298156,76.40142879462726,76.49862921839669,6666800
2014-04-30,76.25559997558594,76.53506212422262,76.12802184772538,76.40140752313317,6123500
2014-05-01,75.90325927734375,76.40142358202891,75.50229538979639,76.34067274194379,6379600
2014-05-02,75.76960754394531,76.42572776592117,75.07703774352375,75.27144322022117,5406100
2014-05-05,76.15839385986328,76.45607613585052,75.53872341679845,75.83033385500379,4224400
2014-05-06,75.92147064208984,76.35888402935022,75.64808495755652,75.93969542739383,5600000
2014-05-07,76.68695068359375,77.02108259129649,76.32851288006789,76.51684185777292,5436000
2014-05-08,75.9943618774414,76.62618063386674,75.86071192078569,76.36494792337348,5009800
2014-05-09,75.95792388916016,76.58974274189588,75.7209923987582,76.17663059337605,4826100
2014-05-12,76.08550262451172,76.28598454411473,75.71491651918184,76.28598454411473,4914700
2014-05-13,76.45609283447266,76.54114493190221,75.92147898848806,76.28598863961354,4415200
2014-05-14,76.80237579345703,77.02108250570635,76.401416577661,76.6322716028168,4961400
2014-05-15,75.85880279541016,76.89427298727189,75.699503284782,76.69207975314107,5939500
2014-05-16,75.47280883789062,76.18967073046022,75.29512428190603,75.95071676627036,6435100
2014-05-19,75.3318862915039,75.61985765704839,75.27061688224165,75.3318862915039,4042300
2014-05-20,75.05615997314453,75.42378104626515,74.89685579412189,75.3318746093461,4044400
2014-05-21,76.07327270507812,76.19581154153964,75.32577364881482,75.36253436484186,4758700
2014-05-22,75.74854278564453,76.22645551018117,75.70565372153249,76.03651421949289,3262700
2014-05-23,75.5892105102539,76.19578549009641,75.56470181642977,76.03648131751719,3808100
2014-05-27,75.26448822021484,75.96909811013752,75.20934715447923,75.82817893688674,4283300
2014-05-28,75.06843566894531,75.55247202652409,75.06843566894531,75.30126600587718,4702900
2014-05-29,74.94587707519531,75.30124615663794,74.53536693347148,75.29511781397699,6255000
2014-05-30,75.2338638305664,75.28900490214902,74.75595584528999,74.89687503348341,5174700
2014-06-02,74.87848663330078,75.38703160898059,74.75594781546393,75.31963385680345,3689800
2014-06-03,75.0868148803711,75.25224276655145,74.57826985967084,74.98878007777779,3563800
2014-06-04,74.9642562866211,75.16644952035023,74.74981104231249,74.94587593347403,3285500
2014-06-05,75.68113708496094,75.84044130977647,75.03167284660385,75.07456190622071,4220600
2014-06-06,76.09164428710938,76.40411968641415,75.69338610270687,75.79141622565844,4295400
2014-06-09,76.20193481445312,76.36736270012256,75.90170673835591,75.98136118385612,3657700
2014-06-10,76.7962417602539,76.81462678884455,76.06712789439469,76.57567283728184,5869400
2014-06-11,76.69821166992188,76.8758962165696,76.35509926235714,76.66757463015104,4570900
2014-06-12,77.26802825927734,77.34155435212656,76.84526140586753,77.03520264375564,6815800
2014-06-13,77.97264099121094,77.97264099121094,77.13936393983032,77.16387263834812,5573600
2014-06-16,78.75688171386719,78.92231423027559,77.89910079380662,77.90522913596575,7065300
2014-06-17,78.93457794189453,79.06324041680261,78.16257037055517,78.36476360880813,6720700
2014-06-18,79.82301330566406,79.95780882709477,78.64662367699815,79.0142495261935,7697700
2014-06-19,80.8707046508789,80.87682831764776,79.59628077973797,79.8291016553791,7419900
2014-06-20,81.0851821899414,81.12194290555382,80.19064027965972,80.84622818934683,11348300
2014-06-23,81.4773178100586,81.83882002030671,81.1342053080257,81.19547940443779,11006900
2014-06-24,80.73593139648438,81.77140166092438,80.69917068754059,81.33025445537464,8581100
2014-06-25,80.40505981445312,81.09741760726905,80.27026432648698,80.47245755843619,6714200
2014-06-26,80.21516418457031,80.39897715729562,79.36350644842203,80.39285348621404,6111400
2014-06-27,79.87201690673828,80.2335096748748,79.22255278795414,80.09871417673709,8674700
2014-06-30,79.98843383789062,80.03745123368256,79.26543893634977,79.74334685893088,5698900
2014-07-01,79.98231506347656,80.52149716409326,79.93330700806955,80.22740208608141,4000500
2014-07-02,79.7923812866211,80.21514823509412,79.64533841697084,79.97619422279818,5136800
2014-07-03,80.38055419921875,80.62563180023547,80.09258287601293,80.533730037132,3514000
2014-07-07,79.93941497802734,80.04357343626049,79.66370031222056,79.92103462358104,3660000
2014-07-08,79.59016418457031,79.88426853412629,79.35734326089452,79.4676253801444,4687600
2014-07-09,80.50308227539062,80.68689512622187,79.64530143699139,79.81685760467124,5200800
2014-07-10,79.80462646484375,80.17837595315417,79.59017651204928,79.94554564430452,4404800
2014-07-11,78.71400451660156,79.58404220027766,78.44441353169398,79.11839099396293,5242700
2014-07-14,79.19803619384766,79.34508837195466,78.6588635723454,78.91619787219888,4135800
2014-07-15,79.19803619384766,79.34508837195466,78.79978273316979,79.08163040393029,4845000
2014-07-16,80.19676971435547,80.22740676260618,79.46152730191093,79.58406614579927,4491800
2014-07-17,79.70046997070312,80.5705077922698,79.57793114426376,80.04358242437864,4953600
2014-07-18,79.89039611816406,80.09871303081039,79.39410785898997,80.0435719684826,4339400
2014-07-21,80.44183349609375,80.4724705390482,79.65757381184652,79.71884789775545,3714000
2014-07-22,81.23220825195312,81.61208132314788,80.6011245727892,80.6011245727892,4391700
2014-07-23,82.02875518798828,82.05938288654126,81.17096459887537,81.30576012932005,4589500
2014-07-24,82.62306213378906,82.77623799288092,81.91232390381589,82.1206408283938,5337900
2014-07-25,81.83879852294922,82.47600595232704,81.52631380209112,82.45762559805446,3702000
2014-07-28,81.6366195678711,81.97973203983958,81.42216959833395,81.83267983080437,4625000
2014-07-29,81.13417053222656,81.93068669860777,81.13417053222656,81.42826550089745,4189100
2014-07-30,81.20158386230469,81.91232207642192,80.5705000848542,81.47117486415,4601800
2014-07-31,79.185791015625,80.85846868481538,79.10001291333606,80.71141650270063,7973700
2014-08-01,78.36478424072266,79.01425317629527,77.42122022167612,78.27900611849634,7377800
2014-08-04,78.53018951416016,78.64660464987794,77.21900468128094,78.23609451542306,7360000
2014-08-05,76.56340026855469,78.30960365794009,76.33057470815496,78.30960365794009,8066700
2014-08-06,77.03521728515625,77.79496835743957,76.46540281230452,76.52667223071242,5134900
2014-08-07,76.9861831665039,77.64790396058294,76.48376656534523,77.31704356354342,4650700
2014-08-08,78.34025573730469,78.40152514132933,77.14548599787854,77.2435161094068,4730700
2014-08-11,78.24835968017578,78.83655445108616,78.14420121205298,78.52407904671773,3466500
2014-08-12,77.86848449707031,77.9848996563226,77.3599441517484,77.8991215414704,4944100
2014-08-13,78.18096160888672,78.5730961291341,77.73369069484389,78.20547030856196,3518200
2014-08-14,77.78883361816406,78.24223288657666,77.52537093356824,78.22998087372513,4524000
2014-08-15,77.91858673095703,78.34494688738732,77.65906520716793,78.11631808921837,5754300
2014-08-18,78.04216003417969,78.2213500729633,77.62815608743047,78.02361874445235,4630000
2014-08-19,78.8639907836914,78.90724437145508,78.19665038880719,78.30169414276362,3887800
2014-08-20,78.77747344970703,78.84544403804041,78.33875719773778,78.62917612711006,3230300
2014-08-21,79.04934692382812,79.20381994489559,78.58591371776667,78.8948691884743,2668100
2014-08-22,78.54267120361328,78.78365612756642,78.14720852254729,78.4870567596234,3236900
2014-08-25,78.99376678466797,79.13589315147334,78.70952819392245,78.82693283233696,2645700
2014-08-26,79.2470932006836,79.53133643598008,79.05554228124606,79.12968859107363,2832400
2014-08-27,79.48808288574219,79.59931178570413,79.2100247786999,79.34596597388946,2767000
2014-08-28,79.55606842041016,79.64875133063428,79.24711281489401,79.26564939693883,2409000
2014-08-29,79.98858642578125,80.03802044299562,79.4015727927946,79.71052832895333,3519000
2014-09-02,78.80839538574219,79.94535445053933,78.51179593405519,79.83412553115438,4744500
2014-09-03,79.00611114501953,79.63638308725132,78.88870653113005,79.37067641972646,3846300
2014-09-04,78.35113525390625,79.3768700198496,77.98038479461381,79.2223922332404,5191200
2014-09-05,78.72187805175781,78.7465950624045,77.9556695788617,78.56740027093187,5035500
2014-09-08,77.98658752441406,78.32026020460995,77.66527571068244,78.2770066005636,4200800
2014-09-09,77.35011291503906,77.72703906916837,76.78163582543958,76.92375274069563,6721600
2014-09-10,76.79399108886719,77.0782296303932,76.00924606272885,76.9052152759241,10941800
2014-09-11,76.51592254638672,76.66421987081495,75.63849003161322,76.17606960052314,6569600
2014-09-12,75.79298400878906,76.41089515949777,75.51492116239736,76.33674412426906,4915600
2014-09-15,76.7692642211914,77.10293673951566,75.42221800171363,75.6014127642,5437600
2014-09-16,77.21416473388672,77.65906144700521,76.37998575393317,76.65804384248862,6587200
2014-09-17,77.06587982177734,77.54166933570399,76.89904117032465,77.31922094329236,4583500
2014-09-18,76.70747375488281,77.26359461653207,76.52827899311322,77.14619001399308,4683200
2014-09-19,77.11529541015625,77.67141154395111,77.02260781642816,77.20180257382599,10090000
2014-09-22,76.30585479736328,77.18946802543462,76.29349864732153,76.99173662474746,5850500
2014-09-23,76.04015350341797,76.60863541076147,75.91657314468027,76.3305725321689,5620700
2014-09-24,75.63230895996094,76.04630820738387,74.67454500376815,76.04630820738387,8005900
2014-09-25,74.56951904296875,75.76208777138936,74.56951904296875,75.50874193270823,6466300
2014-09-26,75.05767059326172,75.40987977167971,74.16169656796114,74.48919344814638,5500500
2014-09-29,74.48919677734375,74.60659669920472,73.61793972562434,74.5942405495361,6791500
2014-09-30,73.72914123535156,74.46445684293835,73.32132242178082,74.46445684293835,8385700
2014-10-01,72.6972427368164,73.74768973380199,72.53040409779817,73.40784145326553,8027900
2014-10-02,72.36355590820312,72.85170615259175,71.75800106796669,72.53657022990306,8171200
2014-10-03,72.73432159423828,73.01238444296212,71.92485948859297,73.01238444296212,6298300
2014-10-06,72.9691162109375,73.56231498847848,72.46860975131762,72.85789674372184,5409500
2014-10-07,71.69005584716797,73.17922411235966,71.6776996973691,72.5860299219581,7303800
2014-10-08,72.88263702392578,73.06801230237474,71.15248818698849,71.57266806575554,9517400
2014-10-09,70.75700378417969,72.34503517654382,70.59016514151216,72.30795730356897,11489200
2014-10-10,70.37389373779297,71.51085259603151,69.74980221622882,70.87440021265321,9253100
2014-10-13,69.22457885742188,70.80642974379741,69.11335467233063,70.16380635692298,7799100
2014-10-14,67.83426666259766,69.85483820816576,67.41408700742498,69.57677543846061,11541500
2014-10-15,67.51914978027344,67.66127142010008,65.90022557257151,67.08661385782361,15278400
2014-10-16,68.62519836425781,68.78585655412076,66.24006138069379,66.70967508952319,11908400
2014-10-17,69.08248138427734,69.66331476826262,68.421316518614,69.0701205189628,10895500
2014-10-20,68.89092254638672,69.37907298970872,68.5696107771853,68.91563956160046,8823800
2014-10-21,71.11540222167969,71.16483625222064,69.76836024660354,69.93519420681847,8899700
2014-10-22,70.4418716430664,71.82599130973655,70.3862619019959,71.1833631430677,7211600
2014-10-23,71.79511260986328,72.49335065404348,71.02889923394518,71.67770795894428,7195500
2014-10-24,71.62208557128906,71.83835353670469,70.76936514438165,71.79509994362157,5507900
2014-10-27,71.0721435546875,71.2884162443075,70.10820359933,70.67668076714143,6714600
2014-10-28,72.37591552734375,72.46242269234565,71.15863478716344,71.78272151835053,7272600
2014-10-29,72.38211059570312,73.4881721025257,71.73948244409341,72.91351455349023,6873700
2014-10-30,72.419189453125,72.45008689828519,71.4119959123651,71.78892211473591,5174400
2014-10-31,74.1184310913086,74.25437228123396,71.91866918680672,73.12977432042501,10669500
2014-11-03,72.15966033935547,74.13079833438685,71.96192896815677,74.0442911541304,10343300
2014-11-04,71.28840637207031,71.69004482165695,70.9361972283656,71.67150824266528,9585800
2014-11-05,72.32649993896484,72.4809777220773,70.97327305032766,72.46243642810204,6603300
2014-11-06,73.24099731445312,73.25335817567542,71.90013144335812,72.2338039820509,6383800
2014-11-07,73.40784454345703,73.98250208616743,73.13596213615254,73.37694710106776,7366600
2014-11-10,72.86408233642578,73.9454268587184,72.48715615436932,73.88981711757303,6114600
2014-11-11,73.1854019165039,73.32751884838554,72.4809835460529,72.88262204298738,3957000
2014-11-12,72.6972427368164,73.35222700216359,72.53040409779817,72.8270035036708,4923900
2014-11-13,71.95574951171875,72.58602150702592,71.45524300284198,72.3512122594736,11019900
2014-11-14,72.54196166992188,72.56067014914821,71.98068350310217,72.15530231988922,4891700
2014-11-17,72.18648529052734,72.43594277876964,71.88713535303542,72.31744940130324,5713700
2014-11-18,72.01187133789062,72.73529286882716,71.87466947219417,72.32369202974395,5672800
2014-11-19,72.63551330566406,72.76647742633482,71.76241440985284,72.32369261130336,4270300
2014-11-20,73.15935516357422,73.25914004966533,72.4421715163167,72.4421715163167,5272800
2014-11-21,73.951416015625,74.1572188686981,73.42132165062463,74.08238016994221,7361600
2014-11-24,73.333984375,73.9513927398939,73.05958541527531,73.67075127639507,5807600
2014-11-25,72.43595123291016,73.47743125301864,72.11165503294417,73.46496051825366,6671400
2014-11-26,71.7873764038086,72.56069056343286,71.73124619233195,72.3860716975184,6715100
2014-11-28,67.8958511352539,69.65451995725186,67.62144735545051,69.59215200147328,11935600
2014-12-01,69.67945098876953,70.15341499485332,67.7773429445978,68.21388999178183,13400100
2014-12-02,71.10758972167969,71.44435664573822,69.15559386938405,69.3925758864595,8548700
2014-12-03,70.9142837524414,71.6065262894357,70.56504598891553,71.5566338209298,8049800
2014-12-04,70.0224609375,70.5213759985137,69.23043839299788,70.5213759985137,8100700
