Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2014-01-02,17.15669822692871,17.277666681748467,17.1222692788147,17.23579336812135,234684800
2014-01-03,16.779844284057617,17.174385894378766,16.76278385796642,17.148332259893632,392467600
2014-01-06,16.871337890625,16.960357198006893,16.55092702458093,16.67034498675292,412610800
2014-01-07,16.75068473815918,16.934307497982214,16.684927815914186,16.88343931055025,317209200
2014-01-08,16.856767654418945,16.92190339668878,16.708814551584005,16.71253507947338,258529600
2014-01-09,16.64150047302246,16.962221145177637,16.60520960011388,16.960359225278548,279148800
2014-01-10,16.53046226501465,16.774259537953082,16.473700197037694,16.744172295769417,304976000
2014-01-13,16.616992950439453,16.82698068498497,16.43554029036466,16.436471250068163,378492800
2014-01-14,16.947643280029297,16.958188637403417,16.676859838540487,16.69423002663741,332561600
2014-01-15,17.287906646728516,17.375996671088593,17.11110706231483,17.16880008139063,391638800
2014-01-16,17.191436767578125,17.272082395531847,17.111720442830425,17.211598174566554,229278000
2014-01-17,16.770225524902344,17.12382470605538,16.746341926130373,17.1055252112826,426739600
2014-01-21,17.030771255493164,17.061787793604,16.76246925566749,16.780149212474637,328526800
2014-01-22,17.106449127197266,17.28572844332246,16.991684324509677,17.087838215717998,379985200
2014-01-23,17.251300811767578,17.26122663197824,16.898632709095804,17.057752287195843,403239200
2014-01-24,16.937719345092773,17.233935253095847,16.896775325731788,17.183686603045434,429354800
2014-01-27,17.07512664794922,17.208502417815513,16.927794759285128,17.06179006487016,554878800
2014-01-28,15.710355758666992,15.974002938804766,15.572946409217964,15.780454388468135,1065523200
2014-01-29,15.532008171081543,15.73734451719981,15.465941474628458,15.631264756212358,502810000
2014-01-30,15.50191879272461,15.710357758403198,15.40638606134378,15.587527357822514,678501600
2014-01-31,15.527351379394531,15.556197884967762,15.308678500807714,15.359236913383832,464797200
2014-02-03,15.556201934814453,15.748511469863727,15.487034244807456,15.589701592221028,401464000
2014-02-04,15.781383514404297,15.802166117131248,15.594348372423006,15.69019251487308,376681200
2014-02-05,15.899253845214844,15.982690725887585,15.702602614255648,15.712218669613213,328344800
2014-02-06,15.991926193237305,16.022818435305037,15.845270531601065,15.915478809223005,257765200
2014-02-07,16.215652465820312,16.31706294100885,16.14388607810411,16.26869820152324,370280400
2014-02-10,16.50615882873535,16.59976878081417,16.163236181805534,16.183829904662907,345559200
2014-02-11,16.7236385345459,16.77949052549612,16.522064106531797,16.556700806373673,282256800
2014-02-12,16.72239112854004,16.83597152443737,16.638768107815782,16.754531524321486,308100800
2014-02-13,16.987930297851562,17.00103508634613,16.668721046770695,16.683073989713687,307398000
2014-02-14,16.974205017089844,17.036301139765122,16.88746241789986,16.926776797476254,272924400
2014-02-18,17.03660774230957,17.198862831677868,17.024749441078715,17.036919364334608,260251600
2014-02-19,16.76763343811035,17.064687499844325,16.67340028681878,16.997912077098967,313768000
2014-02-20,16.57355499267578,16.756093871381275,16.506467926161335,16.630968443483624,305858000
2014-02-21,16.389450073242188,16.6802633467304,16.369167983359915,16.62472131602001,278784800
2014-02-24,16.461223602294922,16.53517635689785,16.301153166580406,16.3239315748608,288909600
2014-02-25,16.289918899536133,16.524253699371606,16.256843632633363,16.518326214266146,231952000
2014-02-26,16.1429443359375,16.3816484031383,16.088338841260374,16.3382762959007,276217200
2014-02-27,16.4649715423584,16.499606591719925,16.1023900354261,16.136401840539108,301882000
2014-02-28,16.420339584350586,16.623472071441224,16.291781384812495,16.508955188229425,371968800
2014-03-03,16.467775344848633,16.557952432568133,16.313319127798376,16.332353069032294,238781200
2014-03-04,16.576364517211914,16.620049936698454,16.46809000087705,16.56887725458544,259140000
2014-03-05,16.611312866210938,16.685887201859245,16.510525612421187,16.566380958274014,200062800
2014-03-06,16.561065673828125,16.676205809913707,16.47837754529936,16.624719868377536,185488800
2014-03-07,16.551395416259766,16.599448522211187,16.414413402030583,16.57167750644338,220729600
2014-03-10,16.566377639770508,16.64157687099116,16.485872501706652,16.486497412217393,178584000
2014-03-11,16.727697372436523,16.810385536988353,16.618486337529863,16.70772856397573,279224400
2014-03-12,16.74392318725586,16.767013215361796,16.600077111468867,16.67839756693588,199326400
2014-03-13,16.557954788208008,16.83909457235564,16.51146143888421,16.769824481148056,257742800
2014-03-14,16.371980667114258,16.565439612358077,16.319246556906485,16.499912335328844,237199200
2014-03-17,16.435941696166992,16.53672722477991,16.408170683694532,16.465897394949163,199544800
2014-03-18,16.581356048583984,16.599141837315102,16.38789705997977,16.40973893507569,209647200
2014-03-19,16.576980590820312,16.7323716197998,16.506460713028254,16.608184445247655,224756000
2014-03-20,16.497106552124023,16.620983817438457,16.45498258273303,16.534237902941733,208398400
2014-03-21,16.627225875854492,16.654685282882074,16.42315838794434,16.59789506974377,374046400
2014-03-24,16.824430465698242,16.865306286375677,16.695560563115656,16.800403901935866,355700800
2014-03-25,17.005409240722656,17.029124184233485,16.836911659160545,16.896511473275137,282293200
2014-03-26,16.84284019470215,17.130534061098455,16.814134298984776,17.053150125220853,299768000
2014-03-27,16.770448684692383,16.896510659274675,16.69743412493769,16.850328929399478,222031600
2014-03-28,16.751726150512695,16.816628536063398,16.67028612986288,16.797282969168435,200564000
2014-03-31,16.747982025146484,16.87497885438769,16.722705641701868,16.825677575101768,168669200
2014-04-01,16.901187896728516,16.9080535808305,16.748916355344306,16.779806934518696,200760000
2014-04-02,16.929269790649414,16.95828896968549,16.85781501989669,16.923965549988345,180420800
2014-04-03,16.81195068359375,16.92771413946735,16.77606747844424,16.89307908927335,162344000
2014-04-04,16.59446144104004,16.849703266317746,16.55577030848996,16.843775780811647,275251200
2014-04-07,16.33390998840332,16.56575008444602,16.28461038947483,16.47588463449278,289850400
2014-04-08,16.332977294921875,16.41660198402736,16.185073479180033,16.38758280710968,243888400
2014-04-09,16.547658920288086,16.552963161857033,16.288672618309928,16.308018185502487,206169600
2014-04-10,16.334226608276367,16.607565810639873,16.32455299314154,16.558887779338683,239652000
2014-04-11,16.213470458984375,16.313944407926485,16.13639815973616,16.194434850891135,271717600
2014-04-14,16.27806282043457,16.293039011176013,16.13858444179119,16.28492683842322,205674000
2014-04-15,16.161983489990234,16.276810376935348,15.955106453840779,16.23406316618569,266490000
2014-04-16,16.194747924804688,16.259650298838192,16.042788015550027,16.164792213822423,214765600
2014-04-17,16.379785537719727,16.467779627572707,16.200679470313684,16.22564256905616,284334400
2014-04-21,16.574176788330078,16.60444245162793,16.349200691340414,16.392261187960635,182548800
2014-04-22,16.590717315673828,16.594773401860937,16.428460536764078,16.48493745417052,202563200
2014-04-23,16.373849868774414,16.572926315686175,16.364487878210387,16.508335579790543,394940000
2014-04-24,17.716224670410156,17.78580808509212,17.496554316286403,17.72995437999835,759911600
2014-04-25,17.846324920654297,17.847883030329186,17.597323996759695,17.61510811061042,390275200
2014-04-28,18.5374698638916,18.589267416946036,17.865353160924077,17.873155372531738,669485600
2014-04-29,18.482563018798828,18.59645505134916,18.394570612701013,18.526560055061815,337377600
2014-04-30,18.412668228149414,18.70410651933555,18.40361952314312,18.492236840790394,456640800
2014-05-01,18.456039428710938,18.559632921844322,18.296278981727944,18.47226377117288,244048000
2014-05-02,18.490358352661133,18.540909436613752,18.400806195069908,18.482871093053447,191514400
2014-05-05,18.751840591430664,18.753090412180065,18.409854639413204,18.414224012753117,287067200
2014-05-06,18.547466278076172,18.859496605571632,18.547466278076172,18.778056598441772,374564400
2014-05-07,18.482563018798828,18.637330867669696,18.33902856215009,18.573676644839093,282864400
2014-05-08,18.449617385864258,18.651060928629196,18.39972738191126,18.457774867365103,230297200
2014-05-09,18.372743606567383,18.395020837996327,18.20926552703661,18.34136545412967,291597600
2014-05-12,18.601476669311523,18.627519267521418,18.431096309425342,18.433921598697708,213208800
2014-05-13,18.630659103393555,18.6551332173657,18.53464617397567,18.575435246772386,159737200
2014-05-14,18.634119033813477,18.744881832342806,18.567285654683317,18.588936163881765,166404000
2014-05-15,18.47566032409668,18.719776481406267,18.45118620342213,18.6601605062527,230846000
2014-05-16,18.74833106994629,18.748957795119676,18.368349608204092,18.469698106831103,276256400
2014-05-19,18.970481872558594,19.05645548887043,18.742680695771785,18.758997333565926,317755200
2014-05-20,18.974241256713867,19.027268218124537,18.849358774342218,18.96796562877546,234836000
2014-05-21,19.02444839477539,19.036684614891815,18.891095044919883,18.94663226857074,196859600
2014-05-22,19.0545654296875,19.13552019004517,18.955100499946457,19.033543333461317,200760000
2014-05-23,19.269821166992188,19.288648056059042,19.029470414979812,19.053944532898942,232209600
2014-05-27,19.630664825439453,19.63788054369612,19.31689000409994,19.32473412327306,348866000
2014-05-28,19.57982635498047,19.76244295027114,19.57260896345825,19.642894325105907,315481600
2014-05-29,19.93659019470215,19.98334321430994,19.69780794466656,19.700318196400342,376474000
2014-05-30,19.861913681030273,20.212398798720244,19.73326578704751,20.018172669686205,564020800
2014-06-02,19.725418090820312,19.919330822131315,19.532447122718114,19.892033094957874,369350800
2014-06-03,20.00436019897461,20.04201396535007,19.71286441282519,19.719453403007137,292709200
2014-06-04,20.232797622680664,20.329127297236955,19.95950018938398,20.001232714654048,335482000
2014-06-05,20.312177658081055,20.375560676008615,20.163449433325802,20.27609404648434,303805600
2014-06-06,20.25632667541504,20.434866245234236,20.22181322576047,20.39219196338809,349938400
2014-06-09,20.58046531677246,20.62000096413993,20.152163866738494,20.360823203783486,301660000
2014-06-10,20.701255798339844,20.87697004570208,20.551899190802516,20.806684681904237,251108000
2014-06-11,20.6156063079834,20.813284520357687,20.52994602857723,20.67490893382762,182724000
